1.06,70,4998.222,5,20,0,5,
2.107614,70,4944.417,5,20,0,5,
3.140712,70,4916.31,5,20,0,5,
4.207974,70,4887.538,5,20,0,5,
5.312688,70,4858.173,5,20,0,5,
6.380626,70,4828.114,5,20,0,5,
7.413991,70,4800.029,5,20,0,5,
8.419851,70,4772.861,5,20,0,5,
9.487686,70,4743.503,5,20,0,5,
10.52075,70,4715.412,5,20,0,5,
11.57825,70,4686.661,5,20,0,5,
12.59646,70,4659.216,5,20,0,5,
13.66465,70,4629.821,5,20,0,5,
14.69663,70,4601.729,5,20,0,5,
15.76674,70,4572.673,5,20,0,5,
16.77171,70,4545.507,5,20,0,5,
17.82796,70,4516.457,5,20,0,5,
18.88455,70,4487.743,5,20,0,5,
19.94121,70,4458.978,5,20,0,5,
20.95982,70,4431.513,5,20,0,5,
22.00386,70,4403.145,5,20,0,5,
23.0731,70,4374.041,5,20,0,5,
24.14107,70,4344.664,5,20,0,5,
25.20902,70,4315.596,5,20,0,5,
26.21601,70,4288.145,5,20,0,5,
27.22377,70,4260.711,5,20,0,5,
28.24379,70,4232.952,5,20,0,5,
29.25374,70,4205.511,5,20,0,5,
30.26,70,4178.343,5,20,0,5,
31.29175,70,4150.273,5,20,0,5,
32.33637,70,4121.558,5,20,0,5,
33.37981,70,4093.133,5,20,0,5,
34.44917,70,4064.06,5,20,0,5,
35.48143,70,4036.571,5,20,0,5,
36.53603,70,4007.552,5,20,0,5,
37.54398,70,3972.741,5,20,0,5,
38.5522,70,3936.247,5,20,0,5,
39.55975,70,3899.691,5,20,0,5,
40.59303,70,4112.64,5,20,0,5,
41.61185,70,4082.103,5,20,0,5,
42.62037,70,4051.73,5,20,0,5,
43.67613,70,4019.411,5,20,0,5,
44.70901,70,4071.222,5,20,0,5,
45.72824,70,4043.684,5,20,0,5,
46.80808,70,4014.572,5,20,0,5,
47.86373,70,3985.865,5,20,0,5,
48.87237,70,3956.952,5,20,0,5,
49.8803,70,3925.549,5,20,0,5,
50.93645,70,3888.001,5,20,0,5,
51.99349,70,3850.167,5,20,0,5,
53.04834,70,4057.24,5,20,0,5,
54.05721,70,4030.45,5,20,0,5,
55.0773,70,4079.798,5,20,0,5,
56.13218,70,4048.275,5,20,0,5,
57.14125,70,4017.462,5,20,0,5,
58.17263,70,3986.92,5,20,0,5,
59.22802,70,4036.35,5,20,0,5,
60.29712,70,4007.607,5,20,0,5,
61.36507,70,3978.544,5,20,0,5,
62.38537,70,3950.774,5,20,0,5,
63.41718,70,3920.677,5,20,0,5,
64.47305,70,3886.396,5,20,0,5,
65.55212,70,3931.441,5,20,0,5,
66.59635,70,3900.077,5,20,0,5,
67.62792,70,3952.403,5,20,0,5,
68.67199,70,3924.234,5,20,0,5,
69.71611,70,3896.475,5,20,0,5,
70.74947,70,3867.425,5,20,0,5,
71.7685,70,3839.402,5,20,0,5,
72.77642,70,3808.609,5,20,0,5,
73.80782,70,3777.067,5,20,0,5,
74.82781,70,3746.247,5,20,0,5,
75.89626,70,3796.487,5,20,0,5,
76.929,70,3765.141,5,20,0,5,
77.99598,70,3724.152,5,20,0,5,
79.02968,70,3767.543,5,20,0,5,
80.06084,70,3811.087,5,20,0,5,
81.10362,70,3213.409,5,20,0.1666667,6,
82.1599,70,3248.52,5,20,0.1666667,6,
83.18109,70,3218.544,5,20,0.1666667,6,
84.19987,70,3188.517,5,20,0.1666667,6,
85.22001,70,3227.079,5,20,0.1666667,6,
86.28841,70,3193.432,5,20,0.1666667,6,
87.3081,70,3160.575,5,20,0.1666667,6,
88.34142,70,3127.344,5,20,0.1666667,6,
89.38401,70,2419.839,5,20,0.375,8,
90.40498,70,2390.332,5,20,0.375,8,
91.47206,70,2351.661,5,20,0.375,8,
92.48055,70,2314.369,5,20,0.375,8,
93.55038,70,2430.832,5,20,0.375,8,
94.55704,70,2404.582,5,20,0.375,8,
95.61309,70,2375.887,5,20,0.375,8,
96.65624,70,2347.151,5,20,0.375,8,
97.70014,70,2318.603,5,20,0.375,8,
98.71975,70,2286.019,5,20,0.375,8,
99.75374,70,2252.495,5,20,0.375,8,
100.7597,70,2219.32,5,20,0.375,8,
101.8153,70,2235.318,5,20,0.375,8,
102.8362,70,2254.724,5,20,0.375,8,
103.8796,70,2222.586,5,20,0.375,8,
104.9136,70,2190.978,5,20,0.375,8,
105.9215,70,2211.902,5,20,0.375,8,
106.9643,70,2179.132,5,20,0.375,8,
108.0193,70,2195.145,5,20,0.375,8,
109.0751,70,2166.254,5,20,0.375,8,
110.1079,70,2135.978,5,20,0.375,8,
111.129,70,2104.736,5,20,0.375,8,
112.1862,70,2071.684,5,20,0.375,8,
113.2409,70,2037.464,5,20,0.375,8,
114.2957,70,2056.645,5,20,0.375,8,
115.341,70,2026.006,5,20,0.375,8,
116.3849,70,2046.296,5,20,0.375,8,
117.4275,70,2017.252,5,20,0.375,8,
118.4841,70,1986.862,5,20,0.375,8,
119.5037,70,1957.194,5,20,0.375,8,
120.5363,70,1979.149,5,20,0.375,8,
121.5803,70,1950.757,5,20,0.375,8,
122.5999,70,1922.998,5,20,0.375,8,
123.6441,70,1894.851,5,20,0.375,8,
124.6524,70,1867.122,5,20,0.375,8,
125.6844,70,1839.029,5,20,0.375,8,
126.7038,70,1811.251,5,20,0.375,8,
127.7373,70,1783.164,5,20,0.375,8,
128.744,70,1756.331,5,20,0.375,8,
129.7763,70,1727.641,5,20,0.375,8,
130.8082,70,1699.54,5,20,0.375,8,
131.8274,70,1671.759,5,20,0.375,8,
132.8621,70,1643.687,5,20,0.375,8,
133.8683,70,1616.534,5,20,0.375,8,
134.8756,70,1589.108,5,20,0.375,8,
135.92,70,1560.382,5,20,0.375,8,
136.9273,70,1532.928,5,20,0.375,8,
137.9472,70,1505.156,5,20,0.375,8,
138.9803,70,1477.065,5,20,0.375,8,
140.0117,70,1449.159,5,20,0.375,8,
141.0433,70,1416.836,5,20,0.375,8,
142.0763,70,1384.119,5,20,0.375,8,
143.0962,70,1350.607,5,20,0.375,8,
144.1288,70,1367.71,5,20,0.375,8,
145.184,70,1334.888,5,20,0.375,8,
146.2154,70,1404.135,5,20,0.375,8,
147.2237,70,1377.01,5,20,0.375,8,
148.2434,70,1349.217,5,20,0.375,8,
149.2514,70,1321.794,5,20,0.375,8,
150.2736,70,1294.038,5,20,0.375,8,
151.3045,70,1266.255,5,20,0.375,8,
152.3491,70,1413.923,5,20,0.2857143,7,
153.3566,70,1384.342,5,20,0.2857143,7,
154.3636,70,1354.743,5,20,0.2857143,7,
155.411,70,1380.619,5,20,0.2857143,7,
156.4155,70,1351.557,5,20,0.2857143,7,
157.4235,70,1321.667,5,20,0.2857143,7,
158.4568,70,1348.622,5,20,0.2857143,7,
159.4876,70,1320.897,5,20,0.2857143,7,
160.4966,70,1292.717,5,20,0.2857143,7,
161.5279,70,1262.413,5,20,0.2857143,7,
162.5375,70,1437.53,5,20,0.1666667,6,
163.5567,70,1405.07,5,20,0.1666667,6,
164.5759,70,1441.361,5,20,0.1666667,6,
165.5955,70,1476.953,5,20,0.1666667,6,
166.616,70,1447.115,5,20,0.1666667,6,
167.6596,70,1485.062,5,20,0.1666667,6,
168.6794,70,1457.218,5,20,0.1666667,6,
169.7007,70,1429.461,5,20,0.1666667,6,
170.7079,70,1402.035,5,20,0.1666667,6,
171.7404,70,1373.93,5,20,0.1666667,6,
172.772,70,1346.125,5,20,0.1666667,6,
173.8043,70,1317.727,5,20,0.1666667,6,
